27647,CaAlBO4,GGA,4.861,GGA,1064.03,0.046,GGA,0,0.8565
30910,NaKGeO3,GGA,3.142,GGA,1064.03,0.046,GGA,0,1.2325
250446,Sr4(B14O25),GGA,4.735,GGA,1064.03,0.046,GGA,0,0.6975
404328,Pb(AsBO5),GGA,3.819,GGA,1064.03,0.046,GGA,0,1.2995
419312,Ba2Mg(Ge2O7),GGA,3.595,GGA,1064.03,0.046,GGA,0,0.19
255455,CsIO2F2,HSE06,4.56,GGA,1064,0.045,GGA,0,2.847
94334,Bi2(GeO5),GGA,2.635,GGA,1064.03,0.045,GGA,0,3.248
10381,RbTaGe3O9,GGA,3.577,GGA,1064.03,0.044,GGA,0,1.6005
62488,Bi2(GeO5),GGA,2.637,GGA,1064.03,0.044,GGA,0,2.717
166629,Na4Sc2(Ge4O13),GGA,3.506,GGA,1064.03,0.044,GGA,0,0.296
34361,Li4Ge9O20,GGA,3.334,GGA,1064.03,0.043,GGA,0,1.609
248147,Sr(B4O7),GGA,5.491,GGA,1064.03,0.043,GGA,0,1.0015
250666,Rb2Ga(B5O10)(H2O)4,GGA,4.739,GGA,1064.03,0.043,GGA,0,0.451
421141,BaAl(BO3)F2,GGA,6.345,GGA,1064.03,0.043,GGA,0,1.4905
426915,Ca2(B5O9)(OH)(H2O),GGA,5.353,GGA,1064.03,0.043,GGA,0,1.3175
291434,BaAl(BO3)F2,GGA,6.075,EXP,1064,0.042,GGA,0,1.586
180318,Li3PS4,sXLDA,3.68,srLDA,1064,0.042,srLDA,0,4.32
409663,BaAl(BO3)F2,GGA,5.849,GGA,1064.03,0.042,GGA,0,1.547
67520,BaTiO3,EXP,3.1,FIT,1064,0.041,EXP,1060,14.4
39585,KTaO(GeO4),GGA,4.244,GGA,1064.03,0.041,GGA,0,1.1605
93598,Pb(BPO5),GGA,4.375,GGA,1064.03,0.041,GGA,0,0.2905
249876,Na2B5O8(OH)(H2O)2,GGA,5.074,GGA,1064.03,0.041,GGA,0,1.009
252381,CaB3O5(OH),GGA,6.088,GGA,1064.03,0.041,GGA,0,1.0115
84617,LiB3O5,sXLDA,8.02,SNLO,1064.03,0.0405,srLDA,0;1064,0.582;0.85
95784,Zn3(PS4)2,EXP,3.12,GGA,1064,0.0404,GGA,0,16.3
2,YCa4O(BO3)3,GGA,4.45,FIT,1064,0.04,EXP,1064.2,2
59277,K2Sr(B4O5(OH)4)2(H2O)10,GGA,4.083,GGA,1064.03,0.04,GGA,0,0.141
255774,CsSiB3O7,GGA,5.821,GGA,1064.03,0.04,GGA,0,1.094
425548,KSr4(BO3)3,GGA,4.161,GGA,1064.03,0.04,GGA,0,0.854
250553,Sr4B10O18(OH)2(H2O)2,GGA,5.319,GGA,1064.03,0.039,GGA,0,1.107
421260,Y(B2O3(OH))3,GGA,6.247,GGA,1064.03,0.039,GGA,0,1.1625
423814,KSr4(B3O9),GGA,4.167,GGA,1064.03,0.039,GGA,0,0.731
33937,NH4H2PO4,EXP,6.8,FIT,1064,0.038,EXP,1064,0.46
30320,Sr(H2GeO4),GGA,4.389,GGA,1064.03,0.038,GGA,0,0.876
241126,Rb3Y2(BO3)3,GGA,4.181,GGA,1064.03,0.038,GGA,0,0.308
404439,Ba(AsBO5),GGA,4.404,GGA,1064.03,0.038,GGA,0,0.29
416822,BiB3O6,GGA,4.13,GGA,1064.03,0.038,GGA,0,6.9665
433331,K2BaB16O26,GGA,5.681,GGA,1064.03,0.038,GGA,0,0.081
100261,Ca2(B5O9)Cl(H2O),GGA,5.438,GGA,1064.03,0.037,GGA,0,1.177
262502,Ba2(B6O9(OH)4),GGA,5.706,GGA,1064.03,0.037,GGA,0,2.004
28213,NaY(GeO4),GGA,3.918,GGA,1064.03,0.036,GGA,0,0.043
28427,Ca(B3O4(OH)3)(H2O),GGA,4.615,GGA,1064.03,0.036,GGA,0,0.1565
183434,Li6Rb5(B11O22),GGA,4.447,GGA,1064.03,0.036,GGA,0,0.3025
24,BaNbO(IO3)5,EXP,3.65,GGA,1064,0.035,FIT,1064,5.46
23781,Na2(GeO3),GGA,3.059,GGA,1064.03,0.035,GGA,0,0.982
420517,(NH4)(BAsO4F),GGA,5.01,GGA,1064.03,0.035,GGA,0,1.9945
420550,Ba2Zn(Ge2O7),GGA,3.225,GGA,1064.03,0.035,GGA,0,0.9105
426601,Mg(B6O9(OH)2)(H2O)4,GGA,5.312,GGA,1064.03,0.035,GGA,0,1.0675
173806,KH2PO4,EXP,7,FIT,1064,0.034,EXP,1064,0.39
39122,Y2Ge(Be2O7),GGA,5.125,GGA,1064.03,0.034,GGA,0,0.011
150328,Ba3(BO3)(PO4),GGA,1.837,GGA,1064.03,0.034,GGA,0,0.6355
19014,Pb5Ge3O11,GGA,2.549,GGA,1064,0.033,GGA,0,1.952
4225,Mg5(BO3)3F,GGA,5.35,GGA,1064.03,0.033,GGA,0,0.155
23240,CaB2O4,GGA,5.665,GGA,1064.03,0.032,GGA,0,0.511
34700,K2(B5O8(OH))(H2O)2,GGA,4.284,GGA,1064.03,0.032,GGA,0,0.8035
39117,La2Ge(Be2O7),GGA,4.928,GGA,1064.03,0.032,GGA,0,0.203
41319,Sr5Br(BO3)3,GGA,3.617,GGA,1064.03,0.032,GGA,0,0.8075
93602,LiRb(B4O7),GGA,4.87,FIT,1064.03,0.032,,0,0.225
200063,Pb5(GeO4)(Ge2O7),GGA,2.575,GGA,1064.03,0.032,GGA,0,2.0075
238604,Pb2Ba3(BO3)3Cl,GGA,3.569,GGA,1064.03,0.032,GGA,0,2.358
27929,KIO2F2,HSE06,5.79,GGA,1064,0.031,GGA,0,1.27
50875,Ba(BPO5),GGA,5.95,GGA,1064.03,0.031,GGA,0,0.1015
93601,LiK(B4O7),GGA,5.212,GGA,1064.03,0.031,GGA,0,0.7935
253012,K3B3O4(OH)4(H2O)2,GGA,4.184,GGA,1064.03,0.031,GGA,0,0.621
260113,CsB3GeO7,GGA,4.744,GGA,1064.03,0.031,GGA,0,1.8535
261332,RbGeB3O7,GGA,5.072,GGA,1064.03,0.031,GGA,0,1.716
432925,Li3K3Y7(BO3)9,GGA,4.594,GGA,1064.03,0.031,GGA,0,0.428
100403,Li2(GeO3),GGA,3.834,GGA,1064.03,0.03,GGA,0,1.5665
258333,Pb2BO3Cl,GGA,3.784,GGA,1064.03,0.029,GGA,0,8.0575
