100403,Li2(GeO3),GGA,3.834,GGA,1064.03,0.0,GGA,0,1.5665
150328,Ba3(BO3)(PO4),GGA,1.837,GGA,1064.03,0.0,GGA,0,0.6355
154105,BaBi(BO3)O,GGA,3.575,GGA,1064.03,1.0,GGA,0,0.5955
161260,Mg10(Ge3O14(OH)4),GGA,4.027,GGA,1064.03,0.0,GGA,0,0.008
164855,CsBe2(BO3)F2,GGA,6.021,GGA,1064.03,0.0,GGA,0,0.9275
166629,Na4Sc2(Ge4O13),GGA,3.506,GGA,1064.03,0.0,GGA,0,0.296
167112,Na(B(OH)4),GGA,5.947,GGA,1064.03,0.0,GGA,0,0.0375
170949,NH4(BPO4F),GGA,6.299,GGA,1064.03,0.0,GGA,0,0.4725
171421,NaCa4(BO3)3,GGA,4.016,GGA,1064.03,0.0,GGA,0,1.558
171422,KCa4(BO3)3,GGA,4.396,GGA,1064.03,0.0,GGA,0,1.507
172400,K3(B6O10)Br,GGA,5.227,GGA,1064.03,0.0,GGA,0,1.7955
172402,Sr6B(PO4)5,GGA,4.965,GGA,1064.03,0.0,GGA,0,0.191
172480,Bi(B4O6(OH)2)(OH),GGA,4.192,GGA,1064.03,1.0,GGA,0,0.908
172481,BiB2O4F,GGA,3.979,GGA,1064.03,0.0,GGA,0,15.9655
174101,Li2Ge7O15,GGA,3.208,GGA,1064.03,0.0,GGA,0,0.5585
174336,KMg(BO3),GGA,4.52,GGA,1064.03,0.0,GGA,0,0.471
180730,Li3Cs2(B5O10),GGA,4.709,GGA,1064.03,0.0,GGA,0,0.008
183434,Li6Rb5(B11O22),GGA,4.447,GGA,1064.03,0.0,GGA,0,0.3025
183637,Pb4O(BO3)2,GGA,2.692,GGA,1064.03,0.0,GGA,0,2.959
183885,NaCaBe2(BO3)2F,GGA,5.277,GGA,1064.03,0.0,GGA,0,0.443
184715,Ba3(B6O11F2),GGA,5.491,GGA,1064.03,0.0,GGA,0,1.619
185673,Pb(B4O7),GGA,4.475,GGA,1064.03,0.0,GGA,0,4.6445
186900,LiNa(B4O7),GGA,6.133,GGA,1064.03,0.0,GGA,0,0.26
187060,Li5Rb2(B7O14),GGA,4.625,GGA,1064.03,0.0,GGA,0,0.879
187082,YAl3(BO3)4,GGA,5.487,GGA,1064.03,1.0,GGA,0,2.6445
187776,KCa4(B22O32(OH)10Cl)(H2O)4,GGA,4.688,GGA,1064.03,0.0,GGA,0,0.95
190681,Ca2(B2O5),GGA,5.13,GGA,1064.03,0.0,GGA,0,0.1655
193973,Mg3(B7O13Cl),GGA,5.898,GGA,1064.03,0.0,GGA,0,0.7845
194046,YBe2(B5O11),GGA,5.721,GGA,1064.03,0.0,GGA,0,1.226
194193,Bi2Te(IO3)O5Cl,EXP,3.6,GGA,1060.0,1.0,EXP,1060,1.17
194200, Ba3P3O10Cl,EXP,6.89,GGA,1064.0,0.0,GGA,0,0.5469
194201,Ba3P3O10Br,GGA,5.26,GGA,1064.0,0.0,GGA,0,0.458
195590,Pb2Ba3(BO3)3Br,GGA,3.498,GGA,1064.03,0.0,GGA,0,2.4725
